,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.22292277216911316,0.6278350353240967,0.10537371784448624,0.17689551413059235,0.6958315372467041,-0.11041352152824402,0.1809823364019394,0.5701831579208374,0.2565399408340454,0.07196152210235596,0.7317570447921753,-0.1671203225851059,0.1452411413192749,0.6302412152290344,0.3951779901981354,0.12624835968017578,0.6690614223480225,0.023927681148052216,0.42053335905075073,0.6259300112724304,0.08920622617006302,0.41217947006225586,0.6812782883644104,-0.08925266563892365,0.519827663898468,0.44103294610977173,0.07267549633979797,0.5158332586288452,0.4646936058998108,-0.09706329554319382,0.6194226741790771,0.611921489238739,0.05674319714307785,0.6252484917640686,0.6533713936805725,-0.08260785043239594
1,0.22474953532218933,0.6286214590072632,0.11582187563180923,0.1849180907011032,0.695713222026825,-0.1011262834072113,0.17385290563106537,0.5707865953445435,0.2747904062271118,0.07993040978908539,0.7300271391868591,-0.12350233644247055,0.14500810205936432,0.6354861259460449,0.43511489033699036,0.12624460458755493,0.6695719361305237,0.10800733417272568,0.4224463105201721,0.6258836984634399,0.09095689654350281,0.4148924946784973,0.6811732053756714,-0.0910414531826973,0.5205751061439514,0.4382457137107849,0.05709465965628624,0.5189589262008667,0.46788883209228516,-0.10688632726669312,0.6218840479850769,0.6084149479866028,0.056870196014642715,0.6297438740730286,0.6583997011184692,-0.08237359672784805
2,0.2272164523601532,0.6309773921966553,0.11935872584581375,0.19043587148189545,0.6966374516487122,-0.09990456700325012,0.17350667715072632,0.5715211033821106,0.28312063217163086,0.08395875990390778,0.7292309999465942,-0.11793921887874603,0.14459723234176636,0.6376010179519653,0.44602739810943604,0.1252952367067337,0.6699323058128357,0.12742558121681213,0.42332378029823303,0.6259785890579224,0.09212514013051987,0.41624605655670166,0.681181788444519,-0.09222358465194702,0.521893322467804,0.43739619851112366,0.05499371886253357,0.5201029181480408,0.47045454382896423,-0.1117589995265007,0.6260152459144592,0.608468770980835,0.056121211498975754,0.6333715915679932,0.6622847318649292,-0.08295092731714249
3,0.22751623392105103,0.6316962838172913,0.12498537451028824,0.19019165635108948,0.6935359835624695,-0.09824733436107635,0.17323489487171173,0.5718365907669067,0.29009175300598145,0.08752278238534927,0.724382221698761,-0.1184559166431427,0.15121451020240784,0.6421183347702026,0.4481663703918457,0.12531346082687378,0.672696590423584,0.11553144454956055,0.42371290922164917,0.6267141103744507,0.09335319697856903,0.41713109612464905,0.6812360882759094,-0.09347694367170334,0.5226215720176697,0.4381386637687683,0.05720921978354454,0.5204238295555115,0.4733612537384033,-0.11074160784482956,0.626553475856781,0.608376145362854,0.0560171864926815,0.6337116956710815,0.6634091138839722,-0.08276718854904175
4,0.23021894693374634,0.631668746471405,0.12936532497406006,0.18942147493362427,0.6916258931159973,-0.0850762352347374,0.1805911809206009,0.5708268880844116,0.2866818606853485,0.08778351545333862,0.7200149893760681,-0.10925880074501038,0.15918320417404175,0.6419956684112549,0.43798065185546875,0.12532015144824982,0.6726731061935425,0.11065779626369476,0.4251401424407959,0.6270281672477722,0.09287688881158829,0.41748276352882385,0.6812416315078735,-0.09302226454019547,0.5235756635665894,0.4390999674797058,0.056342288851737976,0.5204083323478699,0.4751189649105072,-0.11006429046392441,0.6271783709526062,0.6084009408950806,0.04364859685301781,0.6337945461273193,0.6641928553581238,-0.08675870299339294
5,0.2302951216697693,0.6316472291946411,0.12413346767425537,0.18947380781173706,0.6916926503181458,-0.087246373295784,0.17898766696453094,0.5710079669952393,0.2786921560764313,0.08793780207633972,0.7204796671867371,-0.11847931891679764,0.15187476575374603,0.6419423222541809,0.4350419342517853,0.1250489056110382,0.672646701335907,0.11368616670370102,0.42548882961273193,0.6270249485969543,0.09285873174667358,0.41796383261680603,0.6811980605125427,-0.093004010617733,0.5244238972663879,0.4401213526725769,0.05612828955054283,0.5212974548339844,0.4773332476615906,-0.10990451276302338,0.6272253394126892,0.6084293723106384,0.05235491693019867,0.6342096328735352,0.6648769378662109,-0.07903841137886047
6,0.2303890436887741,0.6316253542900085,0.11584790796041489,0.19060160219669342,0.6917177438735962,-0.09015335142612457,0.17739367485046387,0.5714800953865051,0.2666909396648407,0.0883445218205452,0.7207282781600952,-0.11963304877281189,0.14655186235904694,0.6430970430374146,0.4200257360935211,0.12478362023830414,0.6727591753005981,0.11863885819911957,0.42610809206962585,0.626518964767456,0.09267639368772507,0.41856682300567627,0.6808340549468994,-0.0928356796503067,0.5272098183631897,0.4413568377494812,0.0549200177192688,0.5218807458877563,0.47856053709983826,-0.10925894230604172,0.6281525492668152,0.6091927886009216,0.061368901282548904,0.6346718072891235,0.6647584438323975,-0.06914051622152328
7,0.23023594915866852,0.6314240097999573,0.1151333674788475,0.19033382833003998,0.6917573809623718,-0.09145580977201462,0.17343145608901978,0.5712512731552124,0.26462942361831665,0.0878242552280426,0.7208561897277832,-0.11932884156703949,0.1425042450428009,0.6430366635322571,0.4150146245956421,0.12335646152496338,0.6727156043052673,0.11603959649801254,0.42607349157333374,0.6260875463485718,0.0926368311047554,0.41867396235466003,0.6807278394699097,-0.09279441088438034,0.5274550914764404,0.4419153332710266,0.054354067891836166,0.5219743251800537,0.4790423810482025,-0.10888728499412537,0.628648042678833,0.6092044711112976,0.06459525972604752,0.6352860927581787,0.6649588346481323,-0.06839505583047867
8,0.23014886677265167,0.6319378018379211,0.11510860919952393,0.19048835337162018,0.6937443017959595,-0.09180989861488342,0.17356692254543304,0.5712659955024719,0.2666129469871521,0.08728161454200745,0.7210140824317932,-0.11870896816253662,0.14168262481689453,0.6429466009140015,0.4210265874862671,0.12335857003927231,0.6726990342140198,0.12615938484668732,0.42561662197113037,0.6260388493537903,0.09275040030479431,0.4186098277568817,0.6807407736778259,-0.09291410446166992,0.5274689197540283,0.4422297477722168,0.053656090050935745,0.5221302509307861,0.48004665970802307,-0.10881391912698746,0.6287071704864502,0.6092191338539124,0.07098109275102615,0.6360540986061096,0.6654050350189209,-0.0641716718673706
9,0.2287883758544922,0.6322856545448303,0.11365119367837906,0.19043292105197906,0.6942430138587952,-0.10027363151311874,0.17177706956863403,0.5716403126716614,0.2676079571247101,0.0869733989238739,0.7211676836013794,-0.1209932416677475,0.1398211568593979,0.6427900195121765,0.42196714878082275,0.12303325533866882,0.6722016930580139,0.11998125910758972,0.4249778389930725,0.625839114189148,0.09328646957874298,0.41856449842453003,0.6808696985244751,-0.09344951063394547,0.5272529721260071,0.4422280788421631,0.05409025773406029,0.522087574005127,0.4801255762577057,-0.10860832780599594,0.6286472678184509,0.6090399026870728,0.08206923305988312,0.6360084414482117,0.6656566262245178,-0.053279291838407516
10,0.2276363968849182,0.6322883367538452,0.11368319392204285,0.19026952981948853,0.6946896314620972,-0.10148265212774277,0.1690082997083664,0.5718269944190979,0.26840874552726746,0.08675190061330795,0.7229036092758179,-0.1223229169845581,0.139494851231575,0.6428808569908142,0.422054648399353,0.12304291129112244,0.6723754405975342,0.1230165958404541,0.4242055416107178,0.6258460283279419,0.09346254914999008,0.41847294569015503,0.6808955073356628,-0.09363232553005219,0.5270688533782959,0.4417775571346283,0.055887751281261444,0.5220213532447815,0.47890615463256836,-0.10650788247585297,0.6284255981445312,0.6090458631515503,0.0812399834394455,0.6359313130378723,0.6658247709274292,-0.0491025373339653
11,0.2258382886648178,0.6327143907546997,0.11738908290863037,0.19013972580432892,0.6941301822662354,-0.10607627779245377,0.1584078073501587,0.5792711973190308,0.27967527508735657,0.086567722260952,0.722317636013031,-0.12519730627536774,0.13613499701023102,0.6428083777427673,0.43378379940986633,0.12223000079393387,0.6717948317527771,0.12331818044185638,0.42333897948265076,0.6259779334068298,0.09454653412103653,0.4180586040019989,0.6804816722869873,-0.09473728388547897,0.5270291566848755,0.44135943055152893,0.06059776246547699,0.5214021801948547,0.47664308547973633,-0.10642454028129578,0.6283219456672668,0.6090859174728394,0.07869788259267807,0.6353766918182373,0.6657827496528625,-0.05362733453512192
12,0.22284191846847534,0.6356393098831177,0.11913003027439117,0.19010941684246063,0.6941336393356323,-0.1103130429983139,0.15182673931121826,0.5876145362854004,0.2875111401081085,0.08646096289157867,0.7223729491233826,-0.13318651914596558,0.13464106619358063,0.6449719667434692,0.4438609778881073,0.12071924656629562,0.6718201637268066,0.119785375893116,0.4232518970966339,0.6287003755569458,0.09509699046611786,0.4172471761703491,0.679909884929657,-0.0953010618686676,0.5268024206161499,0.4413565695285797,0.06125317141413689,0.5200340747833252,0.47050756216049194,-0.10640198737382889,0.628648042678833,0.6148679256439209,0.07800856977701187,0.6351326704025269,0.6663289666175842,-0.05599284917116165
13,0.22264371812343597,0.6367856860160828,0.11766530573368073,0.1906808316707611,0.6942225694656372,-0.11101529002189636,0.15332680940628052,0.5878368616104126,0.28488755226135254,0.08675136417150497,0.7235680222511292,-0.13576483726501465,0.1339755803346634,0.6471723914146423,0.4398233890533447,0.12066040933132172,0.6732361316680908,0.11802138388156891,0.4232592284679413,0.630742609500885,0.09506727755069733,0.4172779321670532,0.6795064210891724,-0.09526801854372025,0.5257216691970825,0.4410680830478668,0.061790864914655685,0.5189639329910278,0.46733608841896057,-0.10509952902793884,0.6285269260406494,0.6151653528213501,0.0762467086315155,0.6350311636924744,0.6659811735153198,-0.05391700193285942
14,0.22188109159469604,0.6374730467796326,0.12128841876983643,0.19063477218151093,0.6948269009590149,-0.11032410711050034,0.15525169670581818,0.5869735479354858,0.2913720905780792,0.08669479936361313,0.7266198396682739,-0.1354367882013321,0.1344616860151291,0.6482909917831421,0.4503074884414673,0.12099460512399673,0.6752599477767944,0.11706291139125824,0.4231923818588257,0.6310442090034485,0.09600166231393814,0.41701024770736694,0.6794568300247192,-0.09620629251003265,0.5251986980438232,0.43789124488830566,0.06061195582151413,0.5179967880249023,0.4635888636112213,-0.11065299808979034,0.6265149712562561,0.6150690317153931,0.07567162066698074,0.6312439441680908,0.665650486946106,-0.056776124984025955
15,0.2223677635192871,0.6356722116470337,0.12084880471229553,0.19062897562980652,0.695730447769165,-0.10683664679527283,0.17033439874649048,0.582908570766449,0.2897532880306244,0.08664210885763168,0.7290328741073608,-0.1281467080116272,0.1378805935382843,0.6482762098312378,0.44582298398017883,0.12341204285621643,0.6752128601074219,0.1204758733510971,0.4233170747756958,0.6305400729179382,0.0959165170788765,0.41700315475463867,0.6795341372489929,-0.09613274037837982,0.5253508687019348,0.43375450372695923,0.05183188244700432,0.5172889828681946,0.4616137146949768,-0.11530750244855881,0.625446617603302,0.6150577664375305,0.07521747052669525,0.6290088891983032,0.6650305986404419,-0.05738692730665207
16,0.22357375919818878,0.6326633095741272,0.12120192497968674,0.19066745042800903,0.696526288986206,-0.0968719869852066,0.17935726046562195,0.5721521973609924,0.2888554036617279,0.08660082519054413,0.729500412940979,-0.11555518209934235,0.144505113363266,0.6468642950057983,0.4431895613670349,0.12704378366470337,0.6751742959022522,0.12116657197475433,0.423526793718338,0.6294351816177368,0.09531572461128235,0.4168279767036438,0.6796349883079529,-0.09554099291563034,0.525615394115448,0.431857168674469,0.04439232498407364,0.5166071057319641,0.4618775248527527,-0.11813587695360184,0.6246060132980347,0.6140946745872498,0.06907317042350769,0.62753826379776,0.6647828221321106,-0.06423519551753998
17,0.22360952198505402,0.6292358636856079,0.12158665060997009,0.1908671110868454,0.6965253353118896,-0.09739139676094055,0.17789602279663086,0.5664430856704712,0.28773537278175354,0.08681844919919968,0.7297486066818237,-0.11808708310127258,0.14426983892917633,0.6405733823776245,0.4420381784439087,0.12780052423477173,0.6735140681266785,0.11882897466421127,0.42382946610450745,0.6294053792953491,0.09528430551290512,0.4169493019580841,0.679645836353302,-0.09550747275352478,0.5259912014007568,0.430525004863739,0.0458190031349659,0.5166279673576355,0.46136608719825745,-0.11806479841470718,0.6245003342628479,0.6138037443161011,0.06853566318750381,0.6272666454315186,0.6643470525741577,-0.06548190116882324
18,0.22505420446395874,0.6252373456954956,0.12361155450344086,0.19212952256202698,0.6965206265449524,-0.09663812816143036,0.1783907115459442,0.5585840344429016,0.28710299730300903,0.08920768648386002,0.7297057509422302,-0.11833146959543228,0.14526283740997314,0.6349228620529175,0.44338348507881165,0.12960869073867798,0.6704449653625488,0.11831668019294739,0.4245976209640503,0.6291639804840088,0.09535589814186096,0.4172000288963318,0.679643452167511,-0.09557918459177017,0.528400182723999,0.42926710844039917,0.04655483737587929,0.516682505607605,0.46058711409568787,-0.11783973127603531,0.6250349283218384,0.6139408946037292,0.06637915223836899,0.6273001432418823,0.6643322706222534,-0.0670216977596283
19,0.2255549430847168,0.6238405108451843,0.1284889578819275,0.19365236163139343,0.696102499961853,-0.09677761793136597,0.17882584035396576,0.5585584044456482,0.2907333970069885,0.09041205793619156,0.7292342782020569,-0.11930137127637863,0.1450914740562439,0.6320360898971558,0.4454500377178192,0.12991735339164734,0.6682931184768677,0.11886337399482727,0.4247734844684601,0.6286458969116211,0.09611189365386963,0.4173257350921631,0.6792541742324829,-0.09634072333574295,0.5297451615333557,0.42951449751853943,0.04969606176018715,0.5167062878608704,0.46073779463768005,-0.1175774335861206,0.6267644762992859,0.6164122819900513,0.06622244417667389,0.6273877024650574,0.6643152832984924,-0.06697089225053787
20,0.22670666873455048,0.6224303245544434,0.12762859463691711,0.19548533856868744,0.6948453783988953,-0.10479183495044708,0.1784767061471939,0.5559312105178833,0.28968140482902527,0.09065844118595123,0.728095531463623,-0.12655788660049438,0.14544671773910522,0.6294854879379272,0.44437265396118164,0.131244495511055,0.667018711566925,0.11877632141113281,0.4248987138271332,0.626812219619751,0.0963853970170021,0.41760000586509705,0.678406834602356,-0.09660329669713974,0.5308003425598145,0.42963355779647827,0.05286867916584015,0.517749547958374,0.46239763498306274,-0.11617057770490646,0.6269702315330505,0.6166083812713623,0.07162386924028397,0.6274726390838623,0.6640381813049316,-0.062101058661937714
21,0.22727078199386597,0.621874213218689,0.12884989380836487,0.19720155000686646,0.693799614906311,-0.11280306428670883,0.17788320779800415,0.557129442691803,0.29845383763313293,0.09111820161342621,0.7263290286064148,-0.13306491076946259,0.1453368067741394,0.6301088333129883,0.45659127831459045,0.13138189911842346,0.6672998666763306,0.11837241053581238,0.4248451590538025,0.6255438923835754,0.09840445220470428,0.4182550311088562,0.6759001016616821,-0.09860353171825409,0.5307654142379761,0.4311900734901428,0.06253580003976822,0.519748866558075,0.46450933814048767,-0.11434027552604675,0.6269271373748779,0.6165522933006287,0.0863242968916893,0.6276038289070129,0.6615896821022034,-0.05493595451116562
22,0.22745800018310547,0.620685875415802,0.12959924340248108,0.19819174706935883,0.6924036741256714,-0.11325889080762863,0.17672938108444214,0.5557786822319031,0.3007715940475464,0.09164471179246902,0.7258981466293335,-0.1349557638168335,0.14490985870361328,0.6287572979927063,0.462496280670166,0.13197670876979828,0.6678040623664856,0.1143253892660141,0.4249817132949829,0.6244181394577026,0.09955839812755585,0.4190930724143982,0.6749659180641174,-0.09975288808345795,0.5307989120483398,0.43130436539649963,0.06309381127357483,0.5211072564125061,0.46590104699134827,-0.11432136595249176,0.6267558932304382,0.6161454916000366,0.08522661030292511,0.6277934908866882,0.661023736000061,-0.05603786185383797
23,0.22783130407333374,0.618053138256073,0.13314443826675415,0.1990286409854889,0.6911488175392151,-0.11329858750104904,0.176447331905365,0.5524425506591797,0.3051537871360779,0.09201964735984802,0.7247070074081421,-0.13441325724124908,0.14530441164970398,0.6244296431541443,0.46969449520111084,0.1322585940361023,0.6674231886863708,0.11655298620462418,0.4251432418823242,0.6229588985443115,0.10066402703523636,0.4195679724216461,0.6747609376907349,-0.1008664071559906,0.5308868885040283,0.4313634932041168,0.06354625523090363,0.5217494964599609,0.4676887094974518,-0.11649235337972641,0.626558780670166,0.615820586681366,0.08329875767230988,0.6282068490982056,0.6610559821128845,-0.06169791892170906
24,0.2280527502298355,0.6168450117111206,0.13271312415599823,0.19978509843349457,0.6881203651428223,-0.11437840014696121,0.1764180064201355,0.5528939962387085,0.3078427016735077,0.09385458379983902,0.7217540740966797,-0.13419267535209656,0.14653564989566803,0.6238864660263062,0.4732670783996582,0.13300015032291412,0.6672052145004272,0.11655119061470032,0.42578125,0.6195298433303833,0.10099343955516815,0.42070460319519043,0.6731024384498596,-0.10119667649269104,0.5308274030685425,0.43060389161109924,0.0669008195400238,0.5222574472427368,0.4678134322166443,-0.1162605956196785,0.6263397932052612,0.614829421043396,0.08242721110582352,0.628969132900238,0.6610211133956909,-0.06378228962421417
25,0.2282763123512268,0.6162173748016357,0.1321554183959961,0.20020456612110138,0.6863877773284912,-0.1139611303806305,0.17830389738082886,0.5516370534896851,0.3050804138183594,0.09761391580104828,0.7189406752586365,-0.13427551090717316,0.14750903844833374,0.6220789551734924,0.46845579147338867,0.13288895785808563,0.6644859910011292,0.11402247846126556,0.4264768660068512,0.6177540421485901,0.10095641016960144,0.42146021127700806,0.6719218492507935,-0.10116085410118103,0.5307543873786926,0.43077167868614197,0.06696060299873352,0.5223051905632019,0.4681343138217926,-0.115994893014431,0.625907838344574,0.6128650903701782,0.0822770968079567,0.6291026473045349,0.6594094634056091,-0.06299393624067307
26,0.2287924587726593,0.6147071719169617,0.13206380605697632,0.200856015086174,0.6842008829116821,-0.11365912854671478,0.18327313661575317,0.5453253984451294,0.3034875988960266,0.10208833962678909,0.7136693596839905,-0.13559894263744354,0.149156391620636,0.6179822683334351,0.4655219316482544,0.13307948410511017,0.661159336566925,0.11174195259809494,0.427931010723114,0.6156689524650574,0.10082517564296722,0.42274534702301025,0.6692979335784912,-0.10103170573711395,0.5309745073318481,0.43078669905662537,0.06681189686059952,0.5239343047142029,0.4678761065006256,-0.11450228095054626,0.6261675357818604,0.6127430200576782,0.08183608949184418,0.6296328902244568,0.6588737964630127,-0.06137210875749588
27,0.228785440325737,0.6131695508956909,0.13167738914489746,0.2010999321937561,0.6827625632286072,-0.11399304866790771,0.18098041415214539,0.5418655872344971,0.30283406376838684,0.10303689539432526,0.71037757396698,-0.13341622054576874,0.1496163010597229,0.6173790097236633,0.471372127532959,0.13491463661193848,0.6584873795509338,0.11611971259117126,0.4283800423145294,0.6115783452987671,0.10107402503490448,0.42334499955177307,0.666333019733429,-0.10130123794078827,0.5310471057891846,0.43082037568092346,0.06637629866600037,0.5250841379165649,0.46785932779312134,-0.11511272937059402,0.6264687776565552,0.6120295524597168,0.08232083916664124,0.6307008862495422,0.6587259769439697,-0.061610229313373566
28,0.2289225310087204,0.6118706464767456,0.13304607570171356,0.20142334699630737,0.6824146509170532,-0.11381755769252777,0.17990216612815857,0.5390577912330627,0.30687934160232544,0.10425880551338196,0.7089693546295166,-0.12671087682247162,0.15224714577198029,0.617466926574707,0.4837529957294464,0.13740338385105133,0.658169150352478,0.12380827963352203,0.42867136001586914,0.6105629801750183,0.10184182226657867,0.4236777722835541,0.6652538776397705,-0.10208646953105927,0.5310899615287781,0.4308575987815857,0.06623536348342896,0.5265262722969055,0.46779710054397583,-0.1165127083659172,0.6274611353874207,0.6117650270462036,0.08206234872341156,0.6318800449371338,0.6591116786003113,-0.06372049450874329
29,0.2298191636800766,0.609516978263855,0.13282494246959686,0.2015293538570404,0.6804326772689819,-0.11372759938240051,0.17974288761615753,0.5348830819129944,0.30568820238113403,0.1051175445318222,0.7060796022415161,-0.12194785475730896,0.1544514298439026,0.6173452734947205,0.478807657957077,0.1391671895980835,0.6580803990364075,0.12793882191181183,0.4292648136615753,0.608620285987854,0.10178782045841217,0.4242822527885437,0.6633937358856201,-0.10203643143177032,0.53107750415802,0.4309607148170471,0.06439278274774551,0.5273523330688477,0.4677756428718567,-0.11643566191196442,0.62757408618927,0.6112633347511292,0.08184164762496948,0.6320627331733704,0.6591207385063171,-0.06233614683151245
