,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.7064916491508484,0.5373124480247498,-0.06275537610054016,0.650456964969635,0.4501059055328369,-0.24755440652370453,0.6122273206710815,0.6263883113861084,-0.26718106865882874,0.6309711337089539,0.8033150434494019,-0.14192865788936615,0.4445079267024994,0.3159310519695282,-0.13839490711688995,0.4104097783565521,0.5753933191299438,-0.05608155205845833,0.26999324560165405,0.6749355792999268,0.10249069333076477
1,0.7060620188713074,0.536664605140686,-0.0622495673596859,0.6485589146614075,0.4529544413089752,-0.23537641763687134,0.6106932163238525,0.6250959634780884,-0.2631646990776062,0.6308931112289429,0.8033211827278137,-0.1482972800731659,0.4451574683189392,0.31408601999282837,-0.13157302141189575,0.41468873620033264,0.5766114592552185,-0.06974919140338898,0.2714342474937439,0.6747520565986633,0.0683075413107872
2,0.7065430879592896,0.5417435765266418,-0.061545807868242264,0.6505286693572998,0.4584006369113922,-0.236788809299469,0.6104351282119751,0.6256925463676453,-0.2660416066646576,0.6309105157852173,0.8040301203727722,-0.1507227122783661,0.44891324639320374,0.3145653009414673,-0.13183461129665375,0.4194547235965729,0.5848486423492432,-0.0786985456943512,0.2735676169395447,0.6748018264770508,0.06029525771737099
3,0.708343505859375,0.5525433421134949,-0.06913638859987259,0.6510411500930786,0.4617519974708557,-0.23734919726848602,0.6088707447052002,0.625498354434967,-0.265715092420578,0.6316524744033813,0.8040401339530945,-0.14468717575073242,0.45422253012657166,0.3170967996120453,-0.13232798874378204,0.42515015602111816,0.5921921730041504,-0.08860030770301819,0.27626410126686096,0.6752334833145142,0.04282244294881821
4,0.7110828161239624,0.5616616606712341,-0.07350841909646988,0.6499240398406982,0.46995824575424194,-0.24695365130901337,0.6062877774238586,0.6261729001998901,-0.2669812738895416,0.6316508054733276,0.8027210235595703,-0.14192244410514832,0.4559217095375061,0.3208984434604645,-0.1338127851486206,0.4282069206237793,0.5987924337387085,-0.09665773808956146,0.2781306803226471,0.675193190574646,0.036179885268211365
5,0.7132200598716736,0.5690470933914185,-0.07989761978387833,0.6477063298225403,0.47840070724487305,-0.25007468461990356,0.6052490472793579,0.6296103596687317,-0.2668639123439789,0.6315848231315613,0.8016786575317383,-0.13850340247154236,0.45837879180908203,0.3256320655345917,-0.13412457704544067,0.42999064922332764,0.6024221181869507,-0.09599447250366211,0.2786675691604614,0.6726950407028198,0.03663408011198044
6,0.7210114002227783,0.5759937763214111,-0.07756864279508591,0.6479668021202087,0.48176613450050354,-0.24986542761325836,0.6022051572799683,0.6178714632987976,-0.25297117233276367,0.6292712688446045,0.7942582368850708,-0.1006254032254219,0.461809366941452,0.33559316396713257,-0.13449832797050476,0.4329455494880676,0.6104404330253601,-0.09707915037870407,0.2792545557022095,0.6714006066322327,0.04017442837357521
7,0.7233596444129944,0.5754212141036987,-0.07869810611009598,0.6547113060951233,0.48057466745376587,-0.25081726908683777,0.6009206175804138,0.6027059555053711,-0.2547854483127594,0.6277415752410889,0.7840110659599304,-0.11286714673042297,0.4674175977706909,0.3374082148075104,-0.13465864956378937,0.4373781979084015,0.6181575059890747,-0.10835966467857361,0.28225991129875183,0.6648558378219604,0.021324418485164642
8,0.7281804084777832,0.5749085545539856,-0.07833096385002136,0.6590617299079895,0.49023184180259705,-0.25269845128059387,0.5999882221221924,0.605859637260437,-0.25134241580963135,0.6277709603309631,0.781367838382721,-0.09258948266506195,0.47283950448036194,0.34528499841690063,-0.13575510680675507,0.44352152943611145,0.6251769661903381,-0.11255130171775818,0.2888208329677582,0.6572932004928589,0.028778407722711563
9,0.7358572483062744,0.5745395421981812,-0.12297921627759933,0.6585664749145508,0.5006287693977356,-0.2975981533527374,0.5999075770378113,0.6059173345565796,-0.2881578803062439,0.628868818283081,0.778732180595398,-0.14041157066822052,0.4773581922054291,0.35616180300712585,-0.1484777331352234,0.4510176479816437,0.6325051784515381,-0.1473933458328247,0.2973331809043884,0.6509197354316711,-0.03201748803257942
10,0.7414692640304565,0.5783880949020386,-0.16983674466609955,0.6623355746269226,0.5029746294021606,-0.3361748456954956,0.6002556085586548,0.6055692434310913,-0.38606107234954834,0.631659984588623,0.7782846689224243,-0.30857929587364197,0.48394590616226196,0.36145371198654175,-0.14841899275779724,0.45523664355278015,0.6438820362091064,-0.1403903067111969,0.30348560214042664,0.6490446329116821,0.04066560044884682
11,0.7555602192878723,0.5863803029060364,-0.1355256736278534,0.6718904972076416,0.5041095018386841,-0.31236135959625244,0.6011120676994324,0.5989866256713867,-0.336225688457489,0.634559690952301,0.7715228199958801,-0.20961877703666687,0.49269750714302063,0.36923104524612427,-0.14736932516098022,0.4635533094406128,0.650198221206665,-0.12441033869981766,0.3122600317001343,0.6484082341194153,0.04960506781935692
12,0.7623949646949768,0.5935380458831787,-0.07535962760448456,0.6892222166061401,0.503606915473938,-0.26252374053001404,0.6104717254638672,0.5839574337005615,-0.2553757429122925,0.6390777230262756,0.7576543092727661,-0.09807293117046356,0.5004728436470032,0.374868780374527,-0.14185036718845367,0.4716881513595581,0.6460573077201843,-0.10782638192176819,0.31965333223342896,0.6431447267532349,0.06258287280797958
13,0.7713719606399536,0.5967891216278076,-0.07603173702955246,0.7076613306999207,0.5041710138320923,-0.26383423805236816,0.6211731433868408,0.5769940614700317,-0.2600187361240387,0.6480987071990967,0.7515890002250671,-0.10976973921060562,0.5117753744125366,0.37880975008010864,-0.14216028153896332,0.4803697168827057,0.6458832025527954,-0.1017153412103653,0.3308340311050415,0.6347517371177673,0.07264821231365204
14,0.7825720906257629,0.5970438122749329,-0.10029935836791992,0.7154854536056519,0.5056252479553223,-0.2907150983810425,0.6212670803070068,0.5847680568695068,-0.29362720251083374,0.6599019765853882,0.7495129108428955,-0.17586228251457214,0.5227795839309692,0.37744730710983276,-0.1470355987548828,0.49127161502838135,0.6452562212944031,-0.10671935230493546,0.33912336826324463,0.6278113722801208,0.07628562301397324
15,0.7942255139350891,0.6074347496032715,-0.10317815095186234,0.7295829057693481,0.5102487206459045,-0.2947028875350952,0.6405951976776123,0.5733813643455505,-0.30004212260246277,0.6667655110359192,0.7461873888969421,-0.17513728141784668,0.5307544469833374,0.37923097610473633,-0.14931094646453857,0.49662506580352783,0.6436507701873779,-0.10669159889221191,0.3470393419265747,0.6230807900428772,0.07987211644649506
16,0.8028137683868408,0.6179186105728149,-0.09309276938438416,0.7334644794464111,0.5183279514312744,-0.28207430243492126,0.6489956974983215,0.5743877291679382,-0.27541595697402954,0.6710349917411804,0.7479714155197144,-0.12621261179447174,0.5339848399162292,0.3834906220436096,-0.14743667840957642,0.4997430443763733,0.6482191681861877,-0.08587625622749329,0.351656436920166,0.621026873588562,0.10092969238758087
17,0.8099219799041748,0.6251422166824341,-0.16853557527065277,0.7362029552459717,0.529828667640686,-0.3202241361141205,0.655096709728241,0.5692111253738403,-0.4500788450241089,0.6754981875419617,0.7486963868141174,-0.48763540387153625,0.5418877005577087,0.3928585648536682,-0.14731132984161377,0.50626540184021,0.6560667157173157,-0.07139861583709717,0.3566629886627197,0.6227177381515503,0.12977230548858643
18,0.8148390054702759,0.6301418542861938,-0.15572968125343323,0.7408422231674194,0.536593496799469,-0.32576271891593933,0.6538307666778564,0.5725213885307312,-0.39927077293395996,0.6816422939300537,0.7496703863143921,-0.22217172384262085,0.543468713760376,0.4022757411003113,-0.1481417566537857,0.5069996118545532,0.6607711911201477,-0.0681646391749382,0.3605327308177948,0.6229921579360962,0.13786330819129944
19,0.8171640634536743,0.6389352083206177,-0.1392669677734375,0.7463213801383972,0.5404943227767944,-0.3131791055202484,0.6546366214752197,0.5744396448135376,-0.3717224895954132,0.6855648159980774,0.7508870959281921,-0.21291214227676392,0.5455068349838257,0.4060288965702057,-0.14809902012348175,0.5094024538993835,0.6683322191238403,-0.0605769157409668,0.36653584241867065,0.6243944764137268,0.14692610502243042
20,0.8189781904220581,0.6485005021095276,-0.14531773328781128,0.7448824644088745,0.5478223562240601,-0.31670910120010376,0.6522828340530396,0.5750873684883118,-0.3778824508190155,0.6864308714866638,0.7512264847755432,-0.31096240878105164,0.5469884872436523,0.4130486845970154,-0.14788107573986053,0.5113620758056641,0.676561176776886,-0.06756671518087387,0.36941930651664734,0.6250069737434387,0.14345912635326385
21,0.8239640593528748,0.6545552015304565,-0.1386139690876007,0.7497227191925049,0.5504940748214722,-0.31183376908302307,0.6531561017036438,0.5712298154830933,-0.32855045795440674,0.6865401268005371,0.7518820762634277,-0.18162399530410767,0.5487966537475586,0.4175492227077484,-0.14773297309875488,0.5119998455047607,0.6827312707901001,-0.0649552196264267,0.3703446388244629,0.6236515641212463,0.15448537468910217
22,0.824954628944397,0.6588435769081116,-0.13680444657802582,0.7529421448707581,0.5567518472671509,-0.31076085567474365,0.6570030450820923,0.5695239305496216,-0.3275386393070221,0.6885221600532532,0.7524257898330688,-0.18442270159721375,0.5499827265739441,0.4217337965965271,-0.14744749665260315,0.5127438306808472,0.6831733584403992,-0.057382311671972275,0.3708582818508148,0.620218813419342,0.17024356126785278
23,0.8273407816886902,0.6622259020805359,-0.1411198228597641,0.7549229860305786,0.5611110925674438,-0.3180817663669586,0.6579131484031677,0.5631561875343323,-0.3292820155620575,0.6859608292579651,0.7476483583450317,-0.19160720705986023,0.5512984395027161,0.4251226484775543,-0.1473509818315506,0.513923168182373,0.6868815422058105,-0.050605520606040955,0.37301376461982727,0.6187242865562439,0.18863032758235931
24,0.8339362740516663,0.6608638167381287,-0.12332800775766373,0.7603108286857605,0.5634450316429138,-0.31043434143066406,0.6638604402542114,0.5528923273086548,-0.32916682958602905,0.6846621632575989,0.7416505217552185,-0.19740040600299835,0.5543193817138672,0.4238414168357849,-0.14760982990264893,0.5167068243026733,0.686421275138855,-0.055798035115003586,0.3749352693557739,0.6164668798446655,0.16651862859725952
25,0.8343047499656677,0.6594990491867065,-0.10133227705955505,0.7633107900619507,0.5628951787948608,-0.2968379855155945,0.6665933132171631,0.5423198342323303,-0.2985130250453949,0.6839748024940491,0.7342835068702698,-0.14761972427368164,0.5559674501419067,0.42214435338974,-0.14864927530288696,0.520188570022583,0.6855570077896118,-0.06827158480882645,0.3752242922782898,0.6114367246627808,0.1629241704940796
26,0.8371899127960205,0.6603641510009766,-0.09344146400690079,0.7636424899101257,0.5656100511550903,-0.2921028435230255,0.6673588156700134,0.5289804339408875,-0.3040730953216553,0.6852924823760986,0.7234142422676086,-0.16994303464889526,0.5574060678482056,0.42011481523513794,-0.1519717574119568,0.5243706703186035,0.6847387552261353,-0.09149754792451859,0.3778652548789978,0.6064079403877258,0.11896146833896637
27,0.8344739079475403,0.6626362800598145,-0.06875351816415787,0.7638306021690369,0.5647542476654053,-0.2637719213962555,0.6675743460655212,0.529001772403717,-0.30383384227752686,0.6875506043434143,0.7215614914894104,-0.20554803311824799,0.5574691295623779,0.41940394043922424,-0.14962105453014374,0.5256307125091553,0.683989405632019,-0.08774077147245407,0.37841999530792236,0.6030474305152893,0.12241533398628235
28,0.832795262336731,0.6619443297386169,-0.0811743214726448,0.763016402721405,0.562934398651123,-0.2660940885543823,0.667361855506897,0.5302091240882874,-0.3105130195617676,0.6906409859657288,0.7186263799667358,-0.24408483505249023,0.5585930347442627,0.4161849915981293,-0.14515618979930878,0.5243484973907471,0.6832590103149414,-0.08236441761255264,0.37899285554885864,0.59892737865448,0.1238759234547615
29,0.8320631980895996,0.6607626080513,-0.09173206984996796,0.7617738246917725,0.5627413392066956,-0.2720547020435333,0.6673012971878052,0.5288664102554321,-0.33885884284973145,0.6924013495445251,0.7184227705001831,-0.2702867090702057,0.5587707161903381,0.41219672560691833,-0.1460244059562683,0.5225721597671509,0.6820317506790161,-0.07980487495660782,0.37862512469291687,0.5963068008422852,0.12545742094516754
30,0.8336243033409119,0.6598033308982849,-0.10128781199455261,0.7604138255119324,0.5622580647468567,-0.2827606201171875,0.6665245294570923,0.5244380235671997,-0.345511794090271,0.6921479105949402,0.7136695384979248,-0.26279062032699585,0.5598195195198059,0.40272459387779236,-0.14800161123275757,0.5215186476707458,0.67769455909729,-0.09139421582221985,0.3778167963027954,0.592772364616394,0.09993483871221542
31,0.833935022354126,0.6556760668754578,-0.12028965353965759,0.7597314715385437,0.5593057870864868,-0.29436933994293213,0.666073739528656,0.5122868418693542,-0.35871633887290955,0.6913581490516663,0.7052241563796997,-0.291450172662735,0.559654951095581,0.393044114112854,-0.14799726009368896,0.5208083987236023,0.6729415655136108,-0.10148140788078308,0.3773076832294464,0.5869601964950562,0.07822608202695847
32,0.8332192897796631,0.6541281938552856,-0.11917093396186829,0.7590963244438171,0.5575281381607056,-0.29306837916374207,0.6660301089286804,0.5157099962234497,-0.358295738697052,0.6918014287948608,0.7048701047897339,-0.28704357147216797,0.559814989566803,0.3878585994243622,-0.14781518280506134,0.520665168762207,0.6671003103256226,-0.09939754009246826,0.3768095374107361,0.582821249961853,0.09379209578037262
33,0.8329454660415649,0.6535875797271729,-0.11345909535884857,0.7587089538574219,0.5567926168441772,-0.2829321622848511,0.6608750820159912,0.5357389450073242,-0.3492199182510376,0.6998094320297241,0.7055414319038391,-0.2820216715335846,0.5604519844055176,0.3868272602558136,-0.14704272150993347,0.5202926397323608,0.6645587682723999,-0.09640341997146606,0.3764653503894806,0.5792372226715088,0.09665696322917938
34,0.8343406319618225,0.6534330248832703,-0.10348678380250931,0.7594422698020935,0.5565413236618042,-0.27786019444465637,0.6559731960296631,0.5488084554672241,-0.33059969544410706,0.7008035182952881,0.7060747146606445,-0.2626914978027344,0.5606201887130737,0.3871768116950989,-0.14650365710258484,0.5201292634010315,0.6631971001625061,-0.07588544487953186,0.3762219548225403,0.5756869316101074,0.12330179661512375
35,0.833956241607666,0.65388023853302,-0.08345824480056763,0.7592635154724121,0.5567376017570496,-0.26686275005340576,0.6561627984046936,0.5479310750961304,-0.2850792109966278,0.6996329426765442,0.7066329121589661,-0.15625639259815216,0.5603242516517639,0.38763752579689026,-0.1460825353860855,0.5190992951393127,0.6630684733390808,-0.06869294494390488,0.37543243169784546,0.5764040350914001,0.13036295771598816
36,0.8316444158554077,0.6566678881645203,-0.07576483488082886,0.7606554627418518,0.5588510632514954,-0.26662206649780273,0.6627839207649231,0.5344750285148621,-0.2961712181568146,0.6967455148696899,0.7074962258338928,-0.1808999627828598,0.560221254825592,0.3904488682746887,-0.14646880328655243,0.5169519186019897,0.6632658243179321,-0.052918873727321625,0.3745066225528717,0.5772415399551392,0.1596788763999939
37,0.8304369449615479,0.6604021191596985,-0.06959447264671326,0.7605454921722412,0.5594839453697205,-0.26218950748443604,0.6529072523117065,0.5665832757949829,-0.27647724747657776,0.6964483261108398,0.7089502215385437,-0.13054625689983368,0.5598858594894409,0.3920210003852844,-0.14674900472164154,0.5152334570884705,0.6633524298667908,-0.05263109505176544,0.37310802936553955,0.5777541995048523,0.15449315309524536
38,0.8285753726959229,0.6637517809867859,-0.0907033383846283,0.7588827013969421,0.5611358880996704,-0.265077143907547,0.6532402038574219,0.5626979470252991,-0.35208064317703247,0.6951903700828552,0.7098076939582825,-0.32191741466522217,0.556908369064331,0.39751049876213074,-0.14583784341812134,0.5117852687835693,0.6651147603988647,-0.057002291083335876,0.369198203086853,0.5782002806663513,0.14963681995868683
39,0.825197696685791,0.6640582084655762,-0.11087514460086823,0.7561343908309937,0.5615534782409668,-0.27103739976882935,0.646392822265625,0.5706430673599243,-0.3438875079154968,0.6946601867675781,0.7112923264503479,-0.29211512207984924,0.553455114364624,0.4009440541267395,-0.14278437197208405,0.5109224319458008,0.6656450033187866,-0.058737508952617645,0.3667322099208832,0.5801820755004883,0.14732567965984344
40,0.8205134272575378,0.6637762188911438,-0.1455795019865036,0.7493166327476501,0.5614680051803589,-0.3108333945274353,0.6483372449874878,0.5461100339889526,-0.367162823677063,0.6884753108024597,0.7117218971252441,-0.2932380437850952,0.5468521118164062,0.40091150999069214,-0.14318835735321045,0.5080567598342896,0.6667525768280029,-0.073569655418396,0.3618205189704895,0.5825408697128296,0.12722337245941162
41,0.8171817660331726,0.6620861291885376,-0.14556506276130676,0.743839681148529,0.5575664043426514,-0.3237457871437073,0.649058997631073,0.5290318131446838,-0.3789985179901123,0.6826976537704468,0.7119137048721313,-0.29617348313331604,0.5403635501861572,0.3991124927997589,-0.14873164892196655,0.5060837268829346,0.6667758226394653,-0.08138392120599747,0.3594047427177429,0.5842999219894409,0.12705542147159576
42,0.8144152760505676,0.6582467555999756,-0.13482937216758728,0.7421640157699585,0.5532828569412231,-0.3145424425601959,0.6509384512901306,0.5258376598358154,-0.37561270594596863,0.6780025362968445,0.7119561433792114,-0.30673444271087646,0.5369557738304138,0.3965582847595215,-0.15177716314792633,0.5047007203102112,0.6657638549804688,-0.08782365918159485,0.3546166718006134,0.5855610966682434,0.12376483529806137
