,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0,0.5099718570709229,0.27462038397789,-0.27473917603492737,0.5146196484565735,0.26096534729003906,-0.25903597474098206,0.5172920227050781,0.26209497451782227,-0.25908446311950684,0.5199534296989441,0.26331576704978943,-0.259125679731369,0.5067782402038574,0.25857242941856384,-0.25999903678894043,0.5037546753883362,0.2582416534423828,-0.26003381609916687,0.5008544325828552,0.2582705020904541,-0.26005011796951294,0.523785412311554,0.27153435349464417,-0.14498326182365417,0.49446234107017517,0.26775220036506653,-0.14647889137268066,0.5143879652023315,0.290559858083725,-0.2299041450023651,0.504068911075592,0.28907594084739685,-0.23086312413215637,0.5425131916999817,0.35983163118362427,-0.0680035799741745,0.46484434604644775,0.35462045669555664,-0.06330379098653793,0.5573793649673462,0.46412330865859985,-0.14044088125228882,0.4390178620815277,0.4475182890892029,-0.13552799820899963,0.5287910103797913,0.45052918791770935,-0.34031665325164795,0.4750971794128418,0.4479455053806305,-0.3328580856323242,0.5208883285522461,0.44995418190956116,-0.38057827949523926,0.48562091588974,0.4566981792449951,-0.37450918555259705,0.525546133518219,0.43621739745140076,-0.38579946756362915,0.48936426639556885,0.43792587518692017,-0.3765013515949249,0.5263042449951172,0.43579426407814026,-0.34589043259620667,0.4866637587547302,0.4351101517677307,-0.3369964063167572,0.5154134035110474,0.5727139711380005,-0.005450242664664984,0.47102484107017517,0.5710927844047546,0.005379898473620415,0.537575364112854,0.7320876717567444,-0.04550390690565109,0.4535271227359772,0.7322081327438354,-0.021355554461479187,0.5581876635551453,0.8830758929252625,0.12536710500717163,0.44176989793777466,0.8842929601669312,0.1337008774280548,0.55683434009552,0.9068136215209961,0.13501274585723877,0.44322139024734497,0.9091232419013977,0.14246881008148193,0.5571230053901672,0.9417296648025513,-0.0007764158654026687,0.44670072197914124,0.934409499168396,0.013516473583877087
1,0.5083953142166138,0.2742246985435486,-0.27525243163108826,0.5125299096107483,0.2606470286846161,-0.2603304088115692,0.51518714427948,0.2618306279182434,-0.26037248969078064,0.5178331136703491,0.26311975717544556,-0.26041722297668457,0.5053952932357788,0.2584778666496277,-0.2622293531894684,0.5028654932975769,0.258232980966568,-0.26225703954696655,0.5003176927566528,0.25828590989112854,-0.26227080821990967,0.5202089548110962,0.2715719938278198,-0.151741623878479,0.49386295676231384,0.2680051922798157,-0.15974076092243195,0.5130988955497742,0.29025307297706604,-0.23215335607528687,0.5027767419815063,0.28903013467788696,-0.23462019860744476,0.540429413318634,0.35987457633018494,-0.07654321938753128,0.4621574580669403,0.3554391860961914,-0.08133772760629654,0.5540344715118408,0.4646760821342468,-0.12413176149129868,0.4387089014053345,0.4572630822658539,-0.12417294085025787,0.5288600921630859,0.461125910282135,-0.3060237467288971,0.4746339023113251,0.4558253884315491,-0.2726118266582489,0.5239517092704773,0.4682998061180115,-0.345627099275589,0.48531681299209595,0.4665229320526123,-0.3096568286418915,0.5331700444221497,0.4600096344947815,-0.35885441303253174,0.4885185956954956,0.44760003685951233,-0.3156440258026123,0.532304584980011,0.4571225643157959,-0.31524115800857544,0.4857121706008911,0.44343891739845276,-0.2777366638183594,0.515407919883728,0.5753060579299927,-0.0038026575930416584,0.470798134803772,0.5749609470367432,0.003759999992325902,0.5375648140907288,0.7339059710502625,-0.0043610199354588985,0.45407187938690186,0.7329548597335815,-0.0029037920758128166,0.5581071376800537,0.8818106651306152,0.17594756186008453,0.44172975420951843,0.885589599609375,0.1434575319290161,0.5565438866615295,0.9025875926017761,0.18687744438648224,0.4431796669960022,0.9098636507987976,0.1517397165298462,0.55802321434021,0.9394577741622925,0.055592820048332214,0.44637954235076904,0.9356025457382202,0.022604133933782578
2,0.5081675052642822,0.2742353677749634,-0.26602816581726074,0.5120563507080078,0.2606540322303772,-0.2502540946006775,0.5145490169525146,0.26183217763900757,-0.2502892017364502,0.5169135928153992,0.2631123661994934,-0.2503128945827484,0.5046809315681458,0.2584846615791321,-0.25426289439201355,0.5020840167999268,0.2582417130470276,-0.25429028272628784,0.4993206262588501,0.25829458236694336,-0.25428977608680725,0.5180041193962097,0.2710420787334442,-0.14091064035892487,0.4918822646141052,0.2679365575313568,-0.15693585574626923,0.5127179622650146,0.290259450674057,-0.22335828840732574,0.501916229724884,0.2890264689922333,-0.22866858541965485,0.5378978252410889,0.35953110456466675,-0.07397082448005676,0.45759618282318115,0.35551273822784424,-0.08105240762233734,0.5519164204597473,0.4646773338317871,-0.1261213719844818,0.4374861419200897,0.45966285467147827,-0.1560106724500656,0.5307116508483887,0.46294260025024414,-0.31739553809165955,0.47245630621910095,0.45700693130493164,-0.34223034977912903,0.5266354084014893,0.4700350761413574,-0.35765379667282104,0.4846036732196808,0.4659571051597595,-0.3850168287754059,0.5356438159942627,0.4581107199192047,-0.36746084690093994,0.48813962936401367,0.4469262659549713,-0.38590365648269653,0.532133936882019,0.4562007784843445,-0.32535290718078613,0.4855101406574249,0.4432567059993744,-0.3458135724067688,0.5152515769004822,0.577117383480072,-0.0032405098900198936,0.46969208121299744,0.5776484608650208,0.00319653213955462,0.5365023612976074,0.734869122505188,-0.00705756014212966,0.4539419710636139,0.7358027696609497,-0.0011295812437310815,0.5577171444892883,0.8805900812149048,0.1685158759355545,0.44164690375328064,0.8867047429084778,0.14666499197483063,0.5563651323318481,0.8997300863265991,0.1786564588546753,0.44290652871131897,0.9101688265800476,0.1549195647239685,0.5580464005470276,0.9387591481208801,0.04890809580683708,0.4463512599468231,0.9363927841186523,0.028824783861637115
3,0.5044363141059875,0.2740562856197357,-0.2663728892803192,0.5089022517204285,0.2605929970741272,-0.2503703236579895,0.5116171836853027,0.26178401708602905,-0.2504063844680786,0.5140349864959717,0.2630484402179718,-0.25042927265167236,0.5005307197570801,0.2584013044834137,-0.25400498509407043,0.4974275231361389,0.2581658959388733,-0.25403255224227905,0.4942938983440399,0.2582044303417206,-0.254029244184494,0.515453577041626,0.2706146836280823,-0.13968874514102936,0.486969530582428,0.2675629258155823,-0.15541695058345795,0.5092710256576538,0.29020124673843384,-0.2233669012784958,0.49689996242523193,0.288960725069046,-0.22829240560531616,0.5350766181945801,0.3581804633140564,-0.07337769865989685,0.4529237151145935,0.3564526438713074,-0.08159451931715012,0.5485701560974121,0.4642356038093567,-0.1273605227470398,0.43524375557899475,0.4617754817008972,-0.1625327616930008,0.5322110056877136,0.4652794897556305,-0.3261944353580475,0.4722595810890198,0.4587320387363434,-0.3526865541934967,0.5255143046379089,0.4724230170249939,-0.3689361810684204,0.4844415485858917,0.4677184224128723,-0.3955919146537781,0.5353089570999146,0.4595603346824646,-0.3805927038192749,0.4879220426082611,0.44844040274620056,-0.39600351452827454,0.531841516494751,0.4570643901824951,-0.33585119247436523,0.4853151738643646,0.44496917724609375,-0.356047660112381,0.5149700045585632,0.5773530602455139,-0.0022461109329015017,0.4685858190059662,0.5789355039596558,0.002185715129598975,0.5354518890380859,0.7348681688308716,-0.010496598668396473,0.4535363018512726,0.7376381158828735,0.0006580438930541277,0.5570295453071594,0.8799174427986145,0.16651798784732819,0.44129905104637146,0.8867791891098022,0.15479618310928345,0.5560905933380127,0.8991879224777222,0.17674599587917328,0.4421873390674591,0.9098346829414368,0.1636059284210205,0.5580713748931885,0.9384740591049194,0.04603278264403343,0.4463033676147461,0.9364722371101379,0.03716754540801048
4,0.49998944997787476,0.274059534072876,-0.2651859223842621,0.5043007731437683,0.260598361492157,-0.24978719651699066,0.5070784091949463,0.2617807984352112,-0.24982455372810364,0.5095994472503662,0.26301470398902893,-0.24985486268997192,0.49625900387763977,0.25853437185287476,-0.25206902623176575,0.49327194690704346,0.2583865821361542,-0.2520919740200043,0.4902452826499939,0.2584972679615021,-0.25208210945129395,0.5117740631103516,0.2702477276325226,-0.1396063268184662,0.4836408793926239,0.2676665782928467,-0.1495479941368103,0.5050107836723328,0.29016420245170593,-0.222380131483078,0.49291738867759705,0.2890075445175171,-0.22555221617221832,0.5334436893463135,0.3565039336681366,-0.0729009136557579,0.4517700970172882,0.35649043321609497,-0.07016497105360031,0.5477254986763,0.463949978351593,-0.13014619052410126,0.43132635951042175,0.46136951446533203,-0.14735177159309387,0.5275057554244995,0.4656710624694824,-0.32728666067123413,0.46016964316368103,0.4607476592063904,-0.34493449330329895,0.5221078395843506,0.47036251425743103,-0.36926671862602234,0.46911975741386414,0.4669784903526306,-0.3867121636867523,0.5273736715316772,0.456829696893692,-0.3806283175945282,0.4711228013038635,0.4508686065673828,-0.38865751028060913,0.5265381336212158,0.4547446370124817,-0.3363001346588135,0.47016584873199463,0.4488133490085602,-0.34834346175193787,0.5143625736236572,0.5772737264633179,-0.0033195463474839926,0.4681333303451538,0.5787952542304993,0.003249086905270815,0.5345866680145264,0.7347843050956726,-0.015331342816352844,0.4532836377620697,0.7379488945007324,0.0032699040602892637,0.5555393695831299,0.8794078826904297,0.16203445196151733,0.44077056646347046,0.8876110911369324,0.150662362575531,0.555034875869751,0.8994555473327637,0.17635293304920197,0.44169554114341736,0.9103922843933105,0.159258171916008,0.5570890307426453,0.9383689165115356,0.04490239918231964,0.4457108676433563,0.9365248680114746,0.03232032060623169
5,0.49766847491264343,0.27389177680015564,-0.26896315813064575,0.502044677734375,0.260420024394989,-0.253484845161438,0.5049099922180176,0.2615271210670471,-0.25351616740226746,0.5074969530105591,0.26265934109687805,-0.2535465657711029,0.49362489581108093,0.25844714045524597,-0.2552769184112549,0.49059635400772095,0.2583029568195343,-0.2553005516529083,0.4875286817550659,0.25839763879776,-0.25527307391166687,0.509724497795105,0.26945072412490845,-0.14197711646556854,0.48101526498794556,0.2672816812992096,-0.15044161677360535,0.5028929710388184,0.2900434136390686,-0.2259504199028015,0.4907332956790924,0.28897279500961304,-0.22865483164787292,0.5320260524749756,0.3555606007575989,-0.07425252348184586,0.44990962743759155,0.3564811050891876,-0.06945932656526566,0.5469270348548889,0.4638780653476715,-0.13580524921417236,0.4286474585533142,0.4610057473182678,-0.14619889855384827,0.5233674049377441,0.4664517045021057,-0.3299228847026825,0.4530452489852905,0.46120065450668335,-0.35118424892425537,0.5198231339454651,0.47172531485557556,-0.37247902154922485,0.4605117440223694,0.46670183539390564,-0.3951735198497772,0.5173154473304749,0.4572880268096924,-0.3829587399959564,0.46254098415374756,0.451859712600708,-0.4009782373905182,0.5225372910499573,0.4549044668674469,-0.3384494483470917,0.46203169226646423,0.44947075843811035,-0.3575512170791626,0.5138638019561768,0.5772014856338501,-0.0036865498404949903,0.4676207900047302,0.5785446166992188,0.003614618442952633,0.5341153740882874,0.7348313331604004,-0.01616491563618183,0.4522756040096283,0.7379339933395386,0.0029145684093236923,0.5538653135299683,0.879402756690979,0.15489059686660767,0.4403567910194397,0.8890840411186218,0.14989310503005981,0.5523083209991455,0.8996845483779907,0.16379226744174957,0.4416483938694,0.9115056991577148,0.1558951735496521,0.5557774305343628,0.9374186396598816,0.028851203620433807,0.4446965754032135,0.9369258880615234,0.030009176582098007
6,0.4963564872741699,0.2735160291194916,-0.2663269340991974,0.5005596280097961,0.2599390745162964,-0.2509883642196655,0.5034019947052002,0.26087862253189087,-0.25101545453071594,0.5059657096862793,0.26181381940841675,-0.2510400414466858,0.4920760691165924,0.25819095969200134,-0.25233832001686096,0.4890531897544861,0.25809362530708313,-0.2523649036884308,0.48597294092178345,0.2582055926322937,-0.2523460388183594,0.5081183314323425,0.2681751549243927,-0.13962461054325104,0.47928115725517273,0.2670418620109558,-0.14526283740997314,0.5015738010406494,0.28962966799736023,-0.2232353687286377,0.4896625876426697,0.28888729214668274,-0.22525307536125183,0.5308603644371033,0.35367220640182495,-0.07230842858552933,0.4494045674800873,0.355211466550827,-0.06451026350259781,0.5464687347412109,0.4627128541469574,-0.13790425658226013,0.42601239681243896,0.45866021513938904,-0.1455867886543274,0.5221690535545349,0.46571898460388184,-0.3382830023765564,0.4520023763179779,0.46113261580467224,-0.34843263030052185,0.5157454013824463,0.4703300893306732,-0.3815440237522125,0.4592238962650299,0.4664636552333832,-0.3925226926803589,0.5161295533180237,0.45626115798950195,-0.3895528316497803,0.4628172516822815,0.4475385248661041,-0.39650624990463257,0.5183180570602417,0.4540502429008484,-0.34550824761390686,0.46266138553619385,0.44864529371261597,-0.3540363311767578,0.5132490396499634,0.576796293258667,-0.004188463091850281,0.467404305934906,0.5784798860549927,0.004109440837055445,0.5325381755828857,0.734731912612915,-0.016303198412060738,0.45125138759613037,0.7382668256759644,0.00035831728018820286,0.5517359375953674,0.8752004504203796,0.17170856893062592,0.4399000406265259,0.8902705907821655,0.14787475764751434,0.5495965480804443,0.8916937112808228,0.18324005603790283,0.4413108229637146,0.9121900796890259,0.15440930426120758,0.5514925122261047,0.9366833567619324,0.051991868764162064,0.44420111179351807,0.9375237226486206,0.029058154672384262
7,0.494529664516449,0.27248212695121765,-0.26298487186431885,0.498261034488678,0.2591063678264618,-0.24842602014541626,0.5009916424751282,0.2598699629306793,-0.24844953417778015,0.5035634636878967,0.2606520354747772,-0.24847467243671417,0.4905621111392975,0.2578411400318146,-0.24891836941242218,0.487821102142334,0.2578953206539154,-0.24894529581069946,0.48499277234077454,0.25810790061950684,-0.24894124269485474,0.5059596300125122,0.26715904474258423,-0.13917170464992523,0.4788656234741211,0.2669450044631958,-0.14066238701343536,0.49989208579063416,0.28836122155189514,-0.22050899267196655,0.4887792766094208,0.2883490324020386,-0.2212478369474411,0.5307783484458923,0.35269230604171753,-0.07213248312473297,0.44983530044555664,0.3545930087566376,-0.059542253613471985,0.5454834699630737,0.46270743012428284,-0.13787977397441864,0.42470285296440125,0.45646414160728455,-0.13724498450756073,0.5184513330459595,0.465252548456192,-0.3262401819229126,0.45536768436431885,0.4594312608242035,-0.33398786187171936,0.5116755366325378,0.46959027647972107,-0.36656445264816284,0.4629376232624054,0.46092239022254944,-0.37713727355003357,0.5117834210395813,0.4560795724391937,-0.3727479875087738,0.4667763113975525,0.4442409873008728,-0.3790634870529175,0.5132663249969482,0.45387449860572815,-0.3322545289993286,0.4655386209487915,0.44365960359573364,-0.33869120478630066,0.5123934149742126,0.5767941474914551,-0.007601199671626091,0.4674518406391144,0.5783119797706604,0.007534070871770382,0.5305134654045105,0.7348791360855103,-0.017348911613225937,0.4505104422569275,0.7389658689498901,0.006804725620895624,0.5493280291557312,0.8755066990852356,0.16380524635314941,0.4393250644207001,0.8906632661819458,0.1503467559814453,0.5470235347747803,0.8929494619369507,0.1722494512796402,0.44127508997917175,0.9123418927192688,0.15758487582206726,0.5457912683486938,0.9367364645004272,0.044703055173158646,0.4386519193649292,0.9375314712524414,0.03576008602976799
8,0.49477726221084595,0.269576758146286,-0.2638743817806244,0.4980735182762146,0.256462037563324,-0.24916106462478638,0.5006144046783447,0.25705593824386597,-0.24918842315673828,0.503078281879425,0.2576943635940552,-0.24921652674674988,0.4907361567020416,0.2558524012565613,-0.24986809492111206,0.4881967008113861,0.2562001347541809,-0.24989424645900726,0.48547035455703735,0.256728857755661,-0.24989336729049683,0.5052533745765686,0.2647182047367096,-0.13928550481796265,0.4793115258216858,0.26609858870506287,-0.14171411097049713,0.5000471472740173,0.2851638197898865,-0.22120432555675507,0.4896174967288971,0.2861565351486206,-0.22217199206352234,0.5311450362205505,0.35187897086143494,-0.07192841172218323,0.4503319561481476,0.3536220192909241,-0.06094973534345627,0.5451264977455139,0.4625278115272522,-0.13219429552555084,0.42431551218032837,0.45395931601524353,-0.1336970329284668,0.518676221370697,0.46513882279396057,-0.31340491771698,0.45618513226509094,0.4562440812587738,-0.3257720470428467,0.5130144953727722,0.4692104756832123,-0.3525935411453247,0.4642070531845093,0.4603293538093567,-0.36823582649230957,0.5143454074859619,0.4555145800113678,-0.36042749881744385,0.46804237365722656,0.4440503716468811,-0.3713078498840332,0.515376091003418,0.45344582200050354,-0.32009243965148926,0.4665185213088989,0.4429284930229187,-0.3308313488960266,0.5115348100662231,0.5767574906349182,-0.00792926549911499,0.46746888756752014,0.5780627131462097,0.007864640094339848,0.5296776294708252,0.735348641872406,-0.018154628574848175,0.4500086009502411,0.7389399409294128,0.006383082363754511,0.5475744605064392,0.8764052391052246,0.15741854906082153,0.4384616017341614,0.8905750513076782,0.1505441814661026,0.5453860759735107,0.8945516347885132,0.16490964591503143,0.44070354104042053,0.9116425514221191,0.15825745463371277,0.5427140593528748,0.9367052912712097,0.03527441620826721,0.43869251012802124,0.9377206563949585,0.03638000786304474
9,0.4955761730670929,0.26756373047828674,-0.2629302144050598,0.4989282786846161,0.25450900197029114,-0.24765388667583466,0.5015194416046143,0.2550131678581238,-0.24768683314323425,0.5040073394775391,0.25558388233184814,-0.24771660566329956,0.49134668707847595,0.2542981505393982,-0.24872466921806335,0.48873370885849,0.2548556923866272,-0.2487536072731018,0.4859888255596161,0.25562286376953125,-0.24875463545322418,0.5060206651687622,0.26317423582077026,-0.13648369908332825,0.4793562889099121,0.265470415353775,-0.14003096520900726,0.5008496642112732,0.2832038998603821,-0.2198459506034851,0.4903264045715332,0.2844609022140503,-0.22118902206420898,0.5315511226654053,0.35073593258857727,-0.06775187700986862,0.4502652585506439,0.3531264364719391,-0.06160968542098999,0.5456130504608154,0.46125340461730957,-0.13201850652694702,0.42500850558280945,0.4537930488586426,-0.1346002221107483,0.5188703536987305,0.46477827429771423,-0.31488966941833496,0.45710358023643494,0.45618247985839844,-0.3328707814216614,0.5137086510658264,0.469249963760376,-0.3548714816570282,0.46492406725883484,0.459789514541626,-0.3771904408931732,0.5180068612098694,0.45593684911727905,-0.3665602207183838,0.46865278482437134,0.4435664713382721,-0.3815240263938904,0.5183379650115967,0.45358172059059143,-0.3213545083999634,0.46714353561401367,0.4418593943119049,-0.33869469165802,0.5116140842437744,0.5767375230789185,-0.007870903238654137,0.46734127402305603,0.5779054164886475,0.007815279997885227,0.5295596122741699,0.7361376285552979,-0.019597172737121582,0.4488868713378906,0.7395166158676147,0.004114861600100994,0.5468037128448486,0.8784106373786926,0.15578104555606842,0.4370521903038025,0.8905124664306641,0.15095803141593933,0.5452184677124023,0.897079348564148,0.1637197881937027,0.4392663240432739,0.911278247833252,0.1590566635131836,0.5404369235038757,0.9367353320121765,0.03504420071840286,0.4377347230911255,0.9382626414299011,0.034795746207237244
